TIME_PERIOD,OBS_VALUE,FREQ,CURRENCY,COLLECTION
1984-01-31,23.0,D,THB,A
1984-02-01,23.0,D,THB,A
1984-02-02,23.0,D,THB,A
1984-02-03,23.0,D,THB,A
1984-02-06,23.0,D,THB,A
1984-02-07,23.0,D,THB,A
1984-02-08,23.0,D,THB,A
1984-02-09,23.0,D,THB,A
1984-02-10,23.0,D,THB,A
1984-02-14,23.0,D,THB,A
1984-02-15,23.0,D,THB,A
1984-02-16,23.0,D,THB,A
1984-02-17,23.0,D,THB,A
1984-02-21,23.0,D,THB,A
1984-02-22,23.0,D,THB,A
1984-02-23,23.0,D,THB,A
1984-02-24,23.0,D,THB,A
1984-02-27,23.0,D,THB,A
1984-02-28,23.0,D,THB,A
1984-02-29,23.0,D,THB,A
1984-03-01,23.0,D,THB,A
1984-03-02,23.0,D,THB,A
1984-03-05,23.0,D,THB,A
1984-03-06,23.0,D,THB,A
1984-03-07,23.0,D,THB,A
1984-03-08,23.0,D,THB,A
1984-03-09,23.0,D,THB,A
1984-03-12,23.0,D,THB,A
1984-03-13,23.0,D,THB,A
1984-03-14,23.0,D,THB,A
1984-03-15,23.0,D,THB,A
1984-03-16,23.01,D,THB,A
1984-03-19,23.0,D,THB,A
1984-03-20,23.0,D,THB,A
1984-03-21,23.01,D,THB,A
1984-03-22,23.01,D,THB,A
1984-03-23,23.0,D,THB,A
1984-03-26,23.01,D,THB,A
1984-03-27,23.01,D,THB,A
1984-03-28,23.01,D,THB,A
1984-03-29,23.01,D,THB,A
1984-03-30,23.01,D,THB,A
1984-04-02,23.01,D,THB,A
1984-04-03,23.01,D,THB,A
1984-04-04,23.01,D,THB,A
1984-04-05,23.01,D,THB,A
1984-04-06,23.01,D,THB,A
1984-04-09,23.01,D,THB,A
1984-04-10,23.01,D,THB,A
1984-04-11,23.01,D,THB,A
1984-04-12,23.01,D,THB,A
1984-04-13,23.01,D,THB,A
1984-04-16,23.01,D,THB,A
1984-04-17,23.01,D,THB,A
1984-04-18,23.01,D,THB,A
1984-04-19,23.01,D,THB,A
1984-04-20,23.01,D,THB,A
1984-04-23,23.01,D,THB,A
1984-04-24,23.01,D,THB,A
1984-04-25,23.01,D,THB,A
1984-04-26,23.01,D,THB,A
1984-04-27,23.01,D,THB,A
1984-04-30,23.01,D,THB,A
1984-05-01,23.01,D,THB,A
1984-05-02,23.01,D,THB,A
1984-05-03,23.01,D,THB,A
1984-05-04,23.01,D,THB,A
1984-05-07,23.01,D,THB,A
1984-05-08,23.01,D,THB,A
1984-05-09,23.01,D,THB,A
1984-05-10,23.01,D,THB,A
1984-05-11,23.01,D,THB,A
1984-05-14,23.01,D,THB,A
1984-05-15,23.01,D,THB,A
1984-05-16,23.01,D,THB,A
1984-05-17,23.01,D,THB,A
1984-05-18,23.01,D,THB,A
1984-05-21,23.01,D,THB,A
1984-05-22,23.01,D,THB,A
1984-05-23,23.01,D,THB,A
1984-05-24,23.01,D,THB,A
1984-05-25,23.01,D,THB,A
1984-05-29,23.01,D,THB,A
1984-05-30,23.01,D,THB,A
1984-05-31,23.01,D,THB,A
1984-06-01,23.01,D,THB,A
1984-06-04,23.01,D,THB,A
1984-06-05,23.01,D,THB,A
1984-06-06,23.01,D,THB,A
1984-06-07,23.01,D,THB,A
1984-06-08,23.01,D,THB,A
1984-06-11,23.01,D,THB,A
1984-06-12,23.01,D,THB,A
1984-06-13,23.01,D,THB,A
1984-06-14,23.01,D,THB,A
1984-06-15,23.01,D,THB,A
1984-06-18,23.01,D,THB,A
1984-06-19,23.01,D,THB,A
1984-06-20,23.01,D,THB,A
1984-06-21,23.01,D,THB,A
1984-06-22,23.01,D,THB,A
1984-06-25,23.01,D,THB,A
1984-06-26,23.01,D,THB,A
1984-06-27,23.02,D,THB,A
1984-06-28,23.02,D,THB,A
1984-06-29,23.0,D,THB,A
1984-07-02,23.02,D,THB,A
1984-07-03,23.02,D,THB,A
1984-07-05,23.02,D,THB,A
1984-07-06,23.02,D,THB,A
1984-07-09,23.02,D,THB,A
1984-07-10,23.02,D,THB,A
1984-07-11,23.02,D,THB,A
1984-07-12,23.02,D,THB,A
1984-07-13,23.02,D,THB,A
1984-07-16,23.02,D,THB,A
1984-07-17,23.02,D,THB,A
1984-07-18,23.02,D,THB,A
1984-07-19,23.02,D,THB,A
1984-07-20,23.02,D,THB,A
1984-07-23,23.02,D,THB,A
1984-07-24,23.02,D,THB,A
1984-07-25,23.02,D,THB,A
1984-07-26,23.02,D,THB,A
1984-07-27,23.02,D,THB,A
1984-07-30,23.02,D,THB,A
1984-07-31,23.02,D,THB,A
1984-08-01,23.02,D,THB,A
1984-08-02,23.02,D,THB,A
1984-08-03,23.02,D,THB,A
1984-08-06,23.02,D,THB,A
1984-08-07,23.02,D,THB,A
1984-08-08,23.02,D,THB,A
1984-08-09,23.02,D,THB,A
1984-08-10,23.0,D,THB,A
1984-08-13,23.02,D,THB,A
1984-08-14,23.0,D,THB,A
1984-08-15,23.02,D,THB,A
1984-08-16,23.02,D,THB,A
1984-08-17,23.02,D,THB,A
1984-08-20,23.02,D,THB,A
1984-08-21,23.02,D,THB,A
1984-08-22,23.02,D,THB,A
1984-08-23,23.02,D,THB,A
1984-08-24,23.02,D,THB,A
1984-08-27,23.02,D,THB,A
1984-08-28,23.02,D,THB,A
1984-08-29,23.02,D,THB,A
1984-08-30,23.02,D,THB,A
1984-08-31,23.02,D,THB,A
1984-09-04,23.02,D,THB,A
1984-09-05,23.02,D,THB,A
1984-09-06,23.02,D,THB,A
1984-09-07,23.02,D,THB,A
1984-09-10,23.02,D,THB,A
1984-09-11,23.02,D,THB,A
1984-09-12,23.02,D,THB,A
1984-09-13,23.02,D,THB,A
1984-09-14,23.02,D,THB,A
1984-09-17,23.02,D,THB,A
1984-09-18,23.02,D,THB,A
1984-09-19,23.02,D,THB,A
1984-09-20,23.0,D,THB,A
1984-09-21,23.0,D,THB,A
1984-09-24,23.0,D,THB,A
1984-09-25,23.0,D,THB,A
1984-09-26,23.0,D,THB,A
1984-09-27,23.0,D,THB,A
1984-09-28,23.0,D,THB,A
1984-10-01,23.02,D,THB,A
1984-10-02,23.02,D,THB,A
1984-10-03,23.02,D,THB,A
1984-10-04,23.02,D,THB,A
1984-10-05,23.02,D,THB,A
1984-10-09,23.02,D,THB,A
1984-10-10,23.02,D,THB,A
1984-10-11,23.02,D,THB,A
1984-10-12,23.02,D,THB,A
1984-10-15,23.02,D,THB,A
1984-10-16,23.02,D,THB,A
1984-10-17,23.02,D,THB,A
1984-10-18,23.02,D,THB,A
1984-10-19,23.02,D,THB,A
1984-10-22,23.02,D,THB,A
1984-10-23,23.02,D,THB,A
1984-10-24,23.02,D,THB,A
1984-10-25,23.02,D,THB,A
1984-10-26,23.02,D,THB,A
1984-10-29,23.02,D,THB,A
1984-10-30,23.02,D,THB,A
1984-10-31,23.02,D,THB,A
1984-11-01,23.02,D,THB,A
1984-11-05,27.02,D,THB,A
1984-11-07,26.93,D,THB,A
1984-11-13,26.88,D,THB,A
1984-11-14,26.88,D,THB,A
1984-11-15,26.95,D,THB,A
1984-11-16,26.95,D,THB,A
1984-11-19,26.95,D,THB,A
1984-11-20,27.0,D,THB,A
1984-11-21,27.0,D,THB,A
1984-11-23,27.0,D,THB,A
1984-11-26,27.0,D,THB,A
1984-11-27,27.05,D,THB,A
1984-11-28,27.05,D,THB,A
1984-11-29,27.05,D,THB,A
1984-11-30,27.05,D,THB,A
1984-12-03,27.05,D,THB,A
1984-12-04,27.05,D,THB,A
1984-12-05,27.05,D,THB,A
1984-12-06,27.1,D,THB,A
1984-12-07,27.1,D,THB,A
1984-12-10,27.1,D,THB,A
1984-12-11,26.92,D,THB,A
1984-12-12,27.1,D,THB,A
1984-12-13,27.1,D,THB,A
1984-12-14,27.1,D,THB,A
1984-12-17,27.1,D,THB,A
1984-12-18,27.1,D,THB,A
1984-12-19,27.1,D,THB,A
1984-12-20,27.1,D,THB,A
1984-12-21,27.1,D,THB,A
1984-12-24,27.1,D,THB,A
1984-12-26,27.1,D,THB,A
1984-12-27,27.15,D,THB,A
1984-12-28,27.15,D,THB,A
1984-12-31,27.15,D,THB,A
1985-01-02,27.2,D,THB,A
1985-01-03,27.25,D,THB,A
1985-01-04,27.25,D,THB,A
1985-01-07,27.25,D,THB,A
1985-01-08,27.3,D,THB,A
1985-01-09,27.3,D,THB,A
1985-01-10,27.3,D,THB,A
1985-01-11,27.3,D,THB,A
1985-01-14,27.3,D,THB,A
1985-01-15,27.42,D,THB,A
1985-01-16,27.42,D,THB,A
1985-01-17,27.35,D,THB,A
1985-01-18,27.35,D,THB,A
1985-01-22,27.33,D,THB,A
1985-01-23,27.33,D,THB,A
1985-01-24,27.37,D,THB,A
1985-01-25,27.37,D,THB,A
1985-01-28,27.37,D,THB,A
1985-01-29,27.37,D,THB,A
1985-01-30,27.4,D,THB,A
1985-01-31,27.4,D,THB,A
1985-02-01,27.43,D,THB,A
1985-02-04,27.58,D,THB,A
1985-02-05,27.75,D,THB,A
1985-02-06,27.75,D,THB,A
1985-02-07,27.83,D,THB,A
1985-02-08,27.85,D,THB,A
1985-02-11,27.9,D,THB,A
1985-02-13,28.1,D,THB,A
1985-02-14,28.1,D,THB,A
1985-02-15,28.0,D,THB,A
1985-02-19,28.0,D,THB,A
1985-02-20,28.0,D,THB,A
1985-02-21,28.0,D,THB,A
1985-02-22,28.0,D,THB,A
1985-02-25,28.35,D,THB,A
1985-02-26,28.35,D,THB,A
1985-02-27,28.2,D,THB,A
1985-02-28,28.1,D,THB,A
1985-03-01,28.18,D,THB,A
1985-03-04,28.18,D,THB,A
1985-03-05,28.25,D,THB,A
1985-03-06,28.38,D,THB,A
1985-03-07,28.32,D,THB,A
1985-03-08,28.38,D,THB,A
1985-03-11,28.38,D,THB,A
1985-03-12,28.15,D,THB,A
1985-03-13,28.22,D,THB,A
1985-03-14,28.22,D,THB,A
1985-03-15,28.22,D,THB,A
1985-03-18,28.28,D,THB,A
1985-03-19,28.13,D,THB,A
1985-03-20,27.97,D,THB,A
1985-03-21,28.0,D,THB,A
1985-03-22,27.85,D,THB,A
1985-03-25,27.9,D,THB,A
1985-03-26,27.97,D,THB,A
1985-03-27,27.85,D,THB,A
1985-03-28,27.63,D,THB,A
1985-03-29,27.57,D,THB,A
1985-04-01,27.38,D,THB,A
1985-04-02,27.6,D,THB,A
1985-04-03,27.55,D,THB,A
1985-04-04,27.63,D,THB,A
1985-04-08,27.63,D,THB,A
1985-04-09,27.6,D,THB,A
1985-04-10,27.65,D,THB,A
1985-04-11,27.62,D,THB,A
1985-04-12,27.38,D,THB,A
1985-04-15,27.45,D,THB,A
1985-04-16,27.33,D,THB,A
1985-04-17,27.25,D,THB,A
1985-04-18,27.35,D,THB,A
1985-04-19,27.13,D,THB,A
1985-04-22,27.15,D,THB,A
1985-04-23,27.32,D,THB,A
1985-04-24,27.43,D,THB,A
1985-04-25,27.48,D,THB,A
1985-04-26,27.66,D,THB,A
1985-04-29,27.66,D,THB,A
1985-04-30,27.54,D,THB,A
1985-05-01,27.55,D,THB,A
1985-05-03,27.73,D,THB,A
1985-05-07,27.89,D,THB,A
1985-05-08,27.72,D,THB,A
1985-05-09,27.67,D,THB,A
1985-05-10,27.7,D,THB,A
1985-05-14,27.4,D,THB,A
1985-05-15,27.37,D,THB,A
1985-05-16,27.4,D,THB,A
1985-05-17,27.55,D,THB,A
1985-05-20,27.4,D,THB,A
1985-05-21,27.42,D,THB,A
1985-05-23,27.52,D,THB,A
1985-05-24,27.5,D,THB,A
1985-05-28,27.5,D,THB,A
1985-05-29,27.58,D,THB,A
1985-05-30,27.52,D,THB,A
1985-05-31,27.55,D,THB,A
1985-06-03,27.55,D,THB,A
1985-06-04,27.38,D,THB,A
1985-06-05,27.45,D,THB,A
1985-06-06,27.4,D,THB,A
1985-06-07,27.37,D,THB,A
1985-06-10,27.48,D,THB,A
1985-06-11,27.52,D,THB,A
1985-06-12,27.48,D,THB,A
1985-06-13,27.52,D,THB,A
1985-06-14,27.46,D,THB,A
1985-06-18,27.36,D,THB,A
1985-06-19,27.22,D,THB,A
1985-06-20,27.33,D,THB,A
1985-06-24,27.45,D,THB,A
1985-06-25,27.45,D,THB,A
1985-06-26,27.48,D,THB,A
1985-06-27,27.45,D,THB,A
1985-06-28,27.45,D,THB,A
1985-07-01,27.38,D,THB,A
1985-07-02,27.45,D,THB,A
1985-07-03,27.43,D,THB,A
1985-07-08,27.28,D,THB,A
1985-07-09,27.2,D,THB,A
1985-07-10,27.14,D,THB,A
1985-07-11,27.08,D,THB,A
1985-07-12,27.04,D,THB,A
1985-07-15,26.83,D,THB,A
1985-07-16,26.72,D,THB,A
1985-07-17,27.83,D,THB,A
1985-07-18,26.73,D,THB,A
1985-07-19,26.85,D,THB,A
1985-07-22,26.95,D,THB,A
1985-07-23,26.92,D,THB,A
1985-07-24,26.9,D,THB,A
1985-07-25,26.92,D,THB,A
1985-07-26,26.92,D,THB,A
1985-07-29,26.92,D,THB,A
1985-07-30,26.84,D,THB,A
1985-07-31,26.79,D,THB,A
1985-08-01,26.77,D,THB,A
1985-08-02,26.87,D,THB,A
1985-08-05,26.85,D,THB,A
1985-08-06,26.85,D,THB,A
1985-08-07,26.96,D,THB,A
1985-08-08,26.96,D,THB,A
1985-08-09,26.93,D,THB,A
1985-08-12,26.87,D,THB,A
1985-08-13,26.8,D,THB,A
1985-08-14,26.84,D,THB,A
1985-08-15,26.84,D,THB,A
1985-08-16,26.79,D,THB,A
1985-08-19,26.76,D,THB,A
1985-08-20,26.76,D,THB,A
1985-08-21,26.85,D,THB,A
1985-08-22,26.74,D,THB,A
1985-08-23,26.78,D,THB,A
1985-08-27,26.84,D,THB,A
1985-08-28,26.87,D,THB,A
1985-08-29,27.87,D,THB,A
1985-08-30,26.88,D,THB,A
1985-09-03,27.09,D,THB,A
1985-09-04,26.15,D,THB,A
1985-09-05,27.15,D,THB,A
1985-09-06,27.25,D,THB,A
1985-09-09,27.48,D,THB,A
1985-09-10,27.55,D,THB,A
1985-09-11,27.55,D,THB,A
1985-09-12,27.58,D,THB,A
1985-09-13,27.59,D,THB,A
1985-09-16,27.35,D,THB,A
1985-09-17,27.28,D,THB,A
1985-09-18,27.26,D,THB,A
1985-09-19,27.36,D,THB,A
1985-09-20,27.28,D,THB,A
1985-09-23,27.02,D,THB,A
1985-09-24,26.46,D,THB,A
1985-09-25,26.5,D,THB,A
1985-09-26,26.38,D,THB,A
1985-09-27,26.38,D,THB,A
1985-09-30,26.35,D,THB,A
1985-10-01,26.37,D,THB,A
1985-10-02,26.33,D,THB,A
1985-10-03,26.34,D,THB,A
1985-10-07,26.45,D,THB,A
1985-10-08,26.5,D,THB,A
1985-10-09,26.62,D,THB,A
1985-10-10,26.58,D,THB,A
1985-10-11,26.58,D,THB,A
1985-10-15,26.58,D,THB,A
1985-10-16,26.58,D,THB,A
1985-10-17,26.7,D,THB,A
1985-10-18,26.65,D,THB,A
1985-10-21,26.6,D,THB,A
1985-10-22,26.6,D,THB,A
1985-10-23,26.63,D,THB,A
1985-10-24,26.7,D,THB,A
1985-10-25,26.77,D,THB,A
1985-10-28,26.67,D,THB,A
1985-10-29,26.62,D,THB,A
1985-10-30,26.52,D,THB,A
1985-10-31,26.56,D,THB,A
1985-11-01,26.44,D,THB,A
1985-11-04,26.32,D,THB,A
1985-11-05,26.33,D,THB,A
1985-11-06,27.0,D,THB,A
1985-11-07,26.16,D,THB,A
1985-11-08,26.41,D,THB,A
1985-11-12,26.42,D,THB,A
1985-11-13,26.37,D,THB,A
1985-11-14,26.37,D,THB,A
1985-11-15,26.27,D,THB,A
1985-11-18,26.39,D,THB,A
1985-11-19,26.32,D,THB,A
1985-11-20,26.28,D,THB,A
1985-11-21,26.25,D,THB,A
1985-11-22,26.12,D,THB,A
1985-11-25,26.09,D,THB,A
1985-11-26,26.14,D,THB,A
1985-11-27,26.14,D,THB,A
1985-11-29,26.17,D,THB,A
1985-12-02,26.24,D,THB,A
1985-12-03,26.74,D,THB,A
1985-12-04,26.75,D,THB,A
1985-12-05,26.75,D,THB,A
1985-12-06,26.73,D,THB,A
1985-12-09,26.74,D,THB,A
1985-12-10,26.74,D,THB,A
1985-12-11,26.78,D,THB,A
1985-12-12,26.76,D,THB,A
1985-12-13,26.73,D,THB,A
1985-12-16,26.75,D,THB,A
1985-12-17,26.73,D,THB,A
1985-12-18,26.72,D,THB,A
1985-12-19,26.75,D,THB,A
1985-12-20,26.75,D,THB,A
1985-12-23,26.74,D,THB,A
1985-12-24,26.74,D,THB,A
1985-12-26,26.74,D,THB,A
1985-12-27,26.74,D,THB,A
1985-12-30,26.7,D,THB,A
1985-12-31,26.7,D,THB,A
1986-01-02,26.6,D,THB,A
1986-01-03,26.64,D,THB,A
1986-01-06,26.71,D,THB,A
1986-01-07,26.68,D,THB,A
1986-01-08,26.69,D,THB,A
1986-01-09,26.72,D,THB,A
1986-01-10,26.69,D,THB,A
1986-01-13,26.73,D,THB,A
1986-01-14,26.74,D,THB,A
1986-01-15,26.74,D,THB,A
1986-01-16,26.69,D,THB,A
1986-01-17,26.7,D,THB,A
1986-01-21,26.71,D,THB,A
1986-01-22,26.71,D,THB,A
1986-01-23,26.71,D,THB,A
1986-01-24,26.7,D,THB,A
1986-01-27,26.62,D,THB,A
1986-01-28,26.62,D,THB,A
1986-01-29,26.61,D,THB,A
1986-01-30,26.61,D,THB,A
1986-01-31,26.57,D,THB,A
1986-02-03,26.55,D,THB,A
1986-02-04,26.59,D,THB,A
1986-02-05,26.61,D,THB,A
1986-02-06,26.57,D,THB,A
1986-02-07,26.59,D,THB,A
1986-02-10,26.59,D,THB,A
1986-02-11,26.59,D,THB,A
1986-02-12,26.51,D,THB,A
1986-02-13,26.5,D,THB,A
1986-02-14,26.46,D,THB,A
1986-02-18,26.47,D,THB,A
1986-02-19,26.4,D,THB,A
1986-02-20,26.43,D,THB,A
1986-02-21,26.45,D,THB,A
1986-02-24,26.45,D,THB,A
1986-02-25,26.41,D,THB,A
1986-02-26,26.42,D,THB,A
1986-02-27,26.38,D,THB,A
1986-02-28,26.37,D,THB,A
1986-03-03,26.37,D,THB,A
1986-03-04,26.37,D,THB,A
1986-03-05,26.37,D,THB,A
1986-03-06,26.44,D,THB,A
1986-03-07,26.4,D,THB,A
1986-03-10,26.39,D,THB,A
1986-03-11,26.44,D,THB,A
1986-03-12,26.42,D,THB,A
1986-03-13,26.44,D,THB,A
1986-03-14,26.44,D,THB,A
1986-03-17,26.37,D,THB,A
1986-03-18,26.35,D,THB,A
1986-03-19,26.38,D,THB,A
1986-03-20,26.38,D,THB,A
1986-03-21,26.37,D,THB,A
1986-03-24,26.39,D,THB,A
1986-03-25,26.48,D,THB,A
1986-03-26,26.5,D,THB,A
1986-03-27,26.49,D,THB,A
1986-03-28,26.49,D,THB,A
1986-03-31,26.49,D,THB,A
1986-04-01,26.46,D,THB,A
1986-04-02,26.48,D,THB,A
1986-04-03,26.48,D,THB,A
1986-04-04,26.54,D,THB,A
1986-04-07,26.54,D,THB,A
1986-04-08,26.6,D,THB,A
1986-04-09,26.52,D,THB,A
1986-04-10,26.54,D,THB,A
1986-04-11,26.48,D,THB,A
1986-04-14,26.54,D,THB,A
1986-04-15,26.52,D,THB,A
1986-04-16,26.5,D,THB,A
1986-04-17,26.45,D,THB,A
1986-04-18,26.43,D,THB,A
1986-04-21,26.37,D,THB,A
1986-04-22,26.32,D,THB,A
1986-04-23,26.27,D,THB,A
1986-04-24,26.27,D,THB,A
1986-04-25,26.31,D,THB,A
1986-04-28,26.25,D,THB,A
1986-04-29,26.26,D,THB,A
1986-04-30,26.3,D,THB,A
1986-05-01,26.3,D,THB,A
1986-05-02,26.38,D,THB,A
1986-05-05,26.38,D,THB,A
1986-05-06,26.3,D,THB,A
1986-05-07,26.3,D,THB,A
1986-05-08,26.16,D,THB,A
1986-05-09,26.26,D,THB,A
1986-05-12,26.23,D,THB,A
1986-05-13,26.2,D,THB,A
1986-05-14,26.29,D,THB,A
1986-05-15,26.25,D,THB,A
1986-05-16,26.28,D,THB,A
1986-05-19,26.37,D,THB,A
1986-05-20,26.33,D,THB,A
1986-05-21,26.36,D,THB,A
1986-05-22,26.36,D,THB,A
1986-05-23,26.36,D,THB,A
1986-05-27,26.44,D,THB,A
1986-05-28,26.41,D,THB,A
1986-05-29,26.43,D,THB,A
1986-05-30,26.48,D,THB,A
1986-06-02,26.56,D,THB,A
1986-06-03,26.54,D,THB,A
1986-06-04,26.47,D,THB,A
1986-06-05,26.46,D,THB,A
1986-06-06,26.41,D,THB,A
1986-06-09,26.44,D,THB,A
1986-06-10,26.41,D,THB,A
1986-06-11,26.41,D,THB,A
1986-06-12,26.34,D,THB,A
1986-06-13,26.33,D,THB,A
1986-06-16,26.33,D,THB,A
1986-06-17,26.36,D,THB,A
1986-06-18,26.4,D,THB,A
1986-06-19,26.38,D,THB,A
1986-06-20,26.38,D,THB,A
1986-06-23,26.43,D,THB,A
1986-06-24,26.37,D,THB,A
1986-06-25,26.37,D,THB,A
1986-06-26,26.35,D,THB,A
1986-06-27,26.35,D,THB,A
1986-06-30,26.32,D,THB,A
1986-07-01,26.3,D,THB,A
1986-07-02,26.27,D,THB,A
1986-07-03,26.27,D,THB,A
1986-07-07,26.2,D,THB,A
1986-07-08,26.24,D,THB,A
1986-07-09,26.22,D,THB,A
1986-07-10,26.24,D,THB,A
1986-07-11,26.23,D,THB,A
1986-07-14,26.3,D,THB,A
1986-07-15,26.24,D,THB,A
1986-07-16,26.19,D,THB,A
1986-07-17,26.16,D,THB,A
1986-07-18,26.16,D,THB,A
1986-07-21,26.16,D,THB,A
1986-07-22,26.13,D,THB,A
1986-07-23,26.13,D,THB,A
1986-07-24,26.18,D,THB,A
1986-07-25,26.18,D,THB,A
1986-07-28,26.23,D,THB,A
1986-07-29,26.15,D,THB,A
1986-07-30,26.17,D,THB,A
1986-07-31,26.13,D,THB,A
1986-08-01,26.12,D,THB,A
1986-08-04,26.09,D,THB,A
1986-08-05,26.12,D,THB,A
1986-08-06,26.14,D,THB,A
1986-08-07,26.1,D,THB,A
1986-08-08,26.1,D,THB,A
1986-08-11,26.09,D,THB,A
1986-08-12,26.09,D,THB,A
1986-08-13,26.11,D,THB,A
1986-08-14,26.09,D,THB,A
1986-08-15,26.08,D,THB,A
1986-08-18,26.09,D,THB,A
1986-08-19,26.1,D,THB,A
1986-08-20,26.07,D,THB,A
1986-08-21,26.01,D,THB,A
1986-08-22,26.0,D,THB,A
1986-08-25,26.07,D,THB,A
1986-08-26,26.09,D,THB,A
1986-08-27,26.12,D,THB,A
1986-08-28,26.11,D,THB,A
1986-08-29,26.16,D,THB,A
1986-09-02,26.09,D,THB,A
1986-09-03,26.1,D,THB,A
1986-09-04,26.11,D,THB,A
1986-09-05,26.12,D,THB,A
1986-09-08,26.14,D,THB,A
1986-09-09,26.18,D,THB,A
1986-09-10,26.16,D,THB,A
1986-09-11,26.15,D,THB,A
1986-09-12,26.17,D,THB,A
1986-09-15,26.15,D,THB,A
1986-09-16,26.11,D,THB,A
1986-09-17,26.14,D,THB,A
1986-09-18,26.08,D,THB,A
1986-09-19,26.08,D,THB,A
1986-09-22,26.1,D,THB,A
1986-09-23,26.1,D,THB,A
1986-09-24,26.12,D,THB,A
1986-09-25,26.12,D,THB,A
1986-09-26,26.13,D,THB,A
1986-09-29,26.09,D,THB,A
1986-09-30,26.08,D,THB,A
1986-10-01,26.11,D,THB,A
1986-10-02,26.1,D,THB,A
1986-10-03,26.1,D,THB,A
1986-10-06,26.09,D,THB,A
1986-10-07,26.09,D,THB,A
1986-10-08,26.1,D,THB,A
1986-10-09,26.1,D,THB,A
1986-10-10,26.1,D,THB,A
1986-10-14,26.1,D,THB,A
1986-10-15,26.06,D,THB,A
1986-10-16,26.06,D,THB,A
1986-10-17,26.08,D,THB,A
1986-10-20,26.08,D,THB,A
1986-10-21,26.1,D,THB,A
1986-10-22,26.1,D,THB,A
1986-10-23,26.1,D,THB,A
1986-10-24,26.17,D,THB,A
1986-10-27,26.27,D,THB,A
1986-10-28,26.25,D,THB,A
1986-10-29,26.22,D,THB,A
1986-10-30,26.2,D,THB,A
1986-10-31,26.26,D,THB,A
1986-11-03,26.32,D,THB,A
1986-11-04,26.33,D,THB,A
1986-11-05,26.32,D,THB,A
1986-11-06,26.31,D,THB,A
1986-11-07,26.29,D,THB,A
1986-11-10,26.27,D,THB,A
1986-11-12,26.25,D,THB,A
1986-11-13,26.21,D,THB,A
1986-11-14,26.23,D,THB,A
1986-11-17,26.27,D,THB,A
1986-11-18,26.28,D,THB,A
1986-11-19,26.27,D,THB,A
1986-11-20,26.26,D,THB,A
1986-11-21,26.28,D,THB,A
1986-11-24,26.31,D,THB,A
1986-11-25,26.3,D,THB,A
1986-11-26,26.25,D,THB,A
1986-11-28,26.25,D,THB,A
1986-12-01,26.21,D,THB,A
1986-12-02,26.21,D,THB,A
1986-12-03,26.26,D,THB,A
1986-12-04,26.22,D,THB,A
1986-12-05,26.22,D,THB,A
1986-12-08,26.27,D,THB,A
1986-12-09,26.27,D,THB,A
1986-12-10,26.27,D,THB,A
1986-12-11,26.28,D,THB,A
1986-12-12,26.28,D,THB,A
1986-12-15,26.29,D,THB,A
1986-12-16,26.29,D,THB,A
1986-12-17,26.3,D,THB,A
1986-12-18,26.28,D,THB,A
1986-12-19,26.28,D,THB,A
1986-12-22,26.22,D,THB,A
1986-12-23,26.18,D,THB,A
1986-12-24,26.21,D,THB,A
1986-12-26,26.25,D,THB,A
1986-12-29,26.11,D,THB,A
1986-12-30,26.1,D,THB,A
1986-12-31,26.27,D,THB,A
1987-01-02,26.1,D,THB,A
1987-01-05,26.1,D,THB,A
1987-01-06,26.11,D,THB,A
1987-01-07,26.09,D,THB,A
1987-01-08,26.1,D,THB,A
1987-01-09,26.04,D,THB,A
1987-01-12,26.09,D,THB,A
1987-01-13,26.04,D,THB,A
1987-01-14,26.04,D,THB,A
1987-01-15,26.0,D,THB,A
1987-01-16,25.94,D,THB,A
1987-01-20,25.9,D,THB,A
1987-01-21,25.92,D,THB,A
1987-01-22,25.92,D,THB,A
1987-01-23,25.93,D,THB,A
1987-01-26,25.93,D,THB,A
1987-01-27,25.92,D,THB,A
1987-01-28,25.86,D,THB,A
1987-01-29,25.86,D,THB,A
1987-01-30,25.86,D,THB,A
1987-02-02,25.94,D,THB,A
1987-02-03,25.89,D,THB,A
1987-02-04,25.89,D,THB,A
1987-02-05,25.89,D,THB,A
1987-02-06,25.94,D,THB,A
1987-02-09,26.0,D,THB,A
1987-02-10,25.91,D,THB,A
1987-02-11,25.91,D,THB,A
1987-02-12,25.91,D,THB,A
1987-02-13,25.94,D,THB,A
1987-02-17,25.93,D,THB,A
1987-02-18,25.93,D,THB,A
1987-02-19,25.95,D,THB,A
1987-02-20,25.96,D,THB,A
1987-02-23,25.96,D,THB,A
1987-02-24,25.96,D,THB,A
1987-02-25,25.95,D,THB,A
1987-02-26,25.94,D,THB,A
1987-02-27,25.93,D,THB,A
1987-03-02,25.73,D,THB,A
1987-03-03,25.94,D,THB,A
1987-03-04,25.93,D,THB,A
1987-03-05,25.94,D,THB,A
1987-03-06,25.94,D,THB,A
1987-03-09,25.95,D,THB,A
1987-03-10,25.96,D,THB,A
1987-03-11,25.96,D,THB,A
1987-03-12,25.96,D,THB,A
1987-03-13,25.95,D,THB,A
1987-03-16,25.93,D,THB,A
1987-03-17,25.89,D,THB,A
1987-03-18,25.89,D,THB,A
1987-03-19,25.89,D,THB,A
1987-03-20,25.88,D,THB,A
1987-03-23,25.87,D,THB,A
1987-03-24,25.82,D,THB,A
1987-03-25,25.82,D,THB,A
