,usd_por_unidad
2024-03-08,0.6175
2024-03-11,0.6164
2024-03-12,0.6144999999999999
2024-03-13,0.6165999999999999
2024-03-14,0.6131
2024-03-15,0.6084
2024-03-18,0.6081
2024-03-19,0.6053000000000001
2024-03-20,0.6056
2024-03-21,0.6042000000000001
2024-03-22,0.5997
2024-03-25,0.6003000000000001
2024-03-26,0.6006
2024-03-27,0.5997
2024-04-03,0.6008
2024-04-04,0.6043000000000001
2024-04-05,0.6013000000000001
2024-04-08,0.6033999999999999
2024-04-09,0.6051000000000001
2024-04-10,0.5982
2024-04-11,0.5996
2024-04-12,0.594
2024-04-15,0.5910000000000001
2024-04-16,0.5882
2024-04-17,0.5916
2024-04-18,0.5902000000000001
2024-04-19,0.5889
2024-04-22,0.5918000000000001
2024-04-23,0.5941000000000001
2024-04-24,0.5933999999999999
2024-04-25,0.5949
2024-04-26,0.5942
2024-04-29,0.5980000000000001
2024-04-30,0.5903999999999999
2024-05-02,0.5955
2024-05-03,0.6013999999999999
2024-05-06,0.6015
2024-05-07,0.6
2024-05-08,0.6001
2024-05-09,0.6023999999999999
2024-05-10,0.6019
2024-05-13,0.6016999999999999
2024-05-14,0.6034
2024-05-15,0.6123
2024-05-16,0.6121
2024-05-17,0.6134
2024-05-20,0.6112
2024-05-21,0.6096
2024-05-22,0.6099
2024-05-23,0.6098
2024-05-24,0.6124999999999999
2024-05-27,0.6151
2024-05-28,0.6143000000000001
2024-05-29,0.6119
2024-05-30,0.6123999999999999
2024-05-31,0.6138
2024-06-03,0.6174000000000001
2024-06-04,0.6178
2024-06-05,0.6189
2024-06-06,0.6203
2024-06-07,0.6111000000000001
2024-06-10,0.6122
2024-06-11,0.614
2024-06-12,0.6204000000000001
2024-06-13,0.6168
2024-06-14,0.6138
2024-06-18,0.6141
2024-06-19,0.613
2024-06-24,0.6122000000000001
2024-06-25,0.6117
2024-06-26,0.6083
2024-06-27,0.6085999999999999
2024-06-28,0.6096999999999999
2024-07-01,0.6072000000000001
2024-07-02,0.6075
2024-07-03,0.6104999999999999
2024-07-04,0.6118
2024-07-05,0.6140000000000001
2024-07-08,0.6133000000000001
2024-07-10,0.6079
2024-07-11,0.6093000000000001
2024-07-12,0.612
2024-07-15,0.6074999999999999
2024-07-16,0.6045
2024-07-17,0.6072000000000001
2024-07-18,0.6056999999999999
2024-07-19,0.6013
2024-07-22,0.5979
2024-07-23,0.5953
2024-07-24,0.5936
2024-07-25,0.5895
2024-07-26,0.5893
2024-07-29,0.5874999999999999
2024-07-30,0.59
2024-07-31,0.5935999999999999
2024-08-01,0.5954
2024-08-02,0.5957
2024-08-05,0.5929
2024-08-06,0.5956
2024-08-07,0.6
2024-08-08,0.6002
2024-08-09,0.6002000000000001
2024-08-12,0.602
2024-08-13,0.607
2024-08-14,0.6
2024-08-15,0.5987
2024-08-16,0.6049000000000001
2024-08-19,0.6105999999999999
2024-08-20,0.6148
2024-08-21,0.6169
2024-08-22,0.6134
2024-08-23,0.6227
2024-08-26,0.6211
2024-08-27,0.6247999999999999
2024-08-28,0.6229
2024-08-29,0.6268
