,PYG
2019-11-14,0.0001549732083054
2019-11-15,0.0001551868610692
2019-11-19,0.0001543642151114
2019-11-20,0.0001544282605056
2019-11-21,0.0001546153846153
2019-11-22,0.0001547933746026
2019-11-25,0.0001550494054597
2019-11-26,0.0001546713380046
2019-11-27,0.0001544754893759
2019-11-28,0.0001548872180451
2019-11-29,0.0001546713380046
2019-12-02,0.0001546977907461
2019-12-03,0.0001554443053817
2019-12-04,0.0001553941215764
2019-12-05,0.0001552388097024
2019-12-06,0.0001553053053053
2019-12-09,0.000155509216782
2019-12-10,0.0001553216374269
2019-12-11,0.0001552286215832
2019-12-12,0.0001553790855136
2019-12-13,0.0001550922830012
2019-12-16,0.0001549109755078
2019-12-17,0.0001544595837164
2019-12-18,0.0001549276937223
2019-12-19,0.0001549778483657
2019-12-20,0.0001551115940817
2019-12-23,0.0001551925320886
2019-12-26,0.000154182668225
2019-12-27,0.0001543707170315
2019-12-30,0.0001549507430288
2019-12-31,0.000154666889297
2020-01-02,0.000154309119786
2020-01-03,0.0001541920922845
2020-01-06,0.0001537072640641
2020-01-07,0.0001534732090612
2020-01-08,0.0001535066454902
2020-01-09,0.0001537239822786
2020-01-10,0.0001538050020061
2020-01-13,0.0001537114261884
2020-01-14,0.0001534798534798
2020-01-15,0.0001533277731442
2020-01-16,0.0001533972488536
2020-01-17,0.0001530705774518
2020-01-20,0.0001532134532134
2020-01-21,0.0001532612312811
2020-01-22,0.0001532045946395
2020-01-23,0.0001533621837549
2020-01-24,0.0001535171656321
2020-01-27,0.0001533488449393
2020-01-28,0.0001531571950814
2020-01-29,0.0001531628756433
2020-01-30,0.000152846473029
2020-01-31,0.0001531234465617
2020-02-03,0.0001536464362493
2020-02-04,0.0001540112248266
2020-02-05,0.0001540683281069
2020-02-06,0.000153468446202
2020-02-07,0.0001536360644948
2020-02-10,0.0001530879989504
2020-02-11,0.0001531275053583
2020-02-12,0.0001531790491433
2020-02-13,0.0001531544739285
2020-02-14,0.0001533705397093
2020-02-17,0.0001534482479041
2020-02-18,0.0001530764490285
2020-02-19,0.0001526511040191
2020-02-20,0.0001528912913301
2020-02-21,0.0001528970390853
2020-02-26,0.0001534893459388
2020-02-27,0.0001532531904279
2020-02-28,0.0001533033274393
2020-03-02,0.0001532469201239
2020-03-03,0.0001535412219743
2020-03-04,0.0001531936047723
2020-03-05,0.0001530143065412
2020-03-06,0.0001529769526248
2020-03-09,0.0001517831440908
2020-03-10,0.0001519915640128
2020-03-11,0.0001521461624381
2020-03-12,0.0001518489628933
2020-03-13,0.0001522917693445
2020-03-16,0.0001521121845206
2020-03-17,0.000151775115149
2020-03-18,0.0001509395231327
2020-03-19,0.0001504980408818
2020-03-20,0.0001504625999686
2020-03-25,0.0001517720530835
2020-03-26,0.0001519251428482
2020-03-27,0.0001524010619633
2020-03-30,0.0001519800214056
2020-04-01,0.0001522261308868
2020-04-02,0.0001525494437577
2020-04-03,0.0001528423971653
2020-04-06,0.0001539467610401
2020-04-07,0.0001541747990594
2020-04-08,0.0001541896869244
2020-04-13,0.000154221474457
2020-04-14,0.0001543053435114
2020-04-15,0.000153949313461
2020-04-16,0.0001540918770915
2020-04-17,0.0001542818098997
2020-04-20,0.0001542437102152
2020-04-21,0.0001542896050839
2020-04-22,0.0001538275705873
2020-04-23,0.0001530910735826
2020-04-24,0.000152446183953
2020-04-27,0.0001526078460844
2020-04-28,0.0001531742458352
2020-04-29,0.0001536779026217
2020-04-30,0.0001534709754637
2020-05-04,0.0001532646048109
2020-05-05,0.0001534179104477
2020-05-06,0.0001527272727272
2020-05-07,0.0001520910849828
2020-05-08,0.0001526683514196
2020-05-11,0.0001523823660382
2020-05-12,0.0001524755410613
2020-05-13,0.0001523097423748
2020-05-14,0.0001523063276167
2020-05-15,0.0001523106452089
2020-05-18,0.0001516809200825
2020-05-19,0.00015176730486
2020-05-20,0.0001511176470588
2020-05-21,0.0001513878689969
2020-05-22,0.0001509533587562
2020-05-26,0.0001508129485864
2020-05-27,0.0001502194265652
2020-05-28,0.0001505332359386
2020-05-29,0.0001503647505106
2020-06-01,0.0001502112778668
2020-06-02,0.000150211031873
2020-06-03,0.0001502252579566
2020-06-04,0.0001501451378809
2020-06-05,0.0001500507319901
2020-06-08,0.000150260567458
2020-06-09,0.0001502385427208
2020-06-10,0.0001495668495524
2020-06-11,0.0001494733804645
2020-06-12,0.0001494738359521
2020-06-16,0.0001488435569602
2020-06-17,0.0001489450265537
2020-06-18,0.0001486808144536
2020-06-19,0.0001481948424068
2020-06-22,0.0001485350864656
2020-06-23,0.0001487362558903
2020-06-24,0.0001481455064194
2020-06-25,0.000147976054732
2020-06-26,0.0001474651096553
2020-06-29,0.0001470170454545
2020-06-30,0.0001468918535339
2020-07-01,0.0001467810550198
2020-07-02,0.0001467412864834
2020-07-03,0.0001467015855039
2020-07-06,0.0001462298785653
2020-07-07,0.0001462819246507
2020-07-08,0.000146377220186
2020-07-13,0.0001450028074115
2020-07-14,0.0001445582047685
2020-07-15,0.0001445207399103
2020-07-16,0.0001447353682441
2020-07-17,0.0001443620593172
2020-07-20,0.0001451018699413
2020-07-21,0.0001436698271054
2020-07-22,0.000143591529674
2020-07-23,0.000143346325167
2020-07-24,0.0001441029207232
2020-07-27,0.000144076026637
2020-07-28,0.0001438037149986
2020-07-29,0.0001437534626038
2020-07-30,0.0001441876556877
2020-07-31,0.0001444690265486
2020-08-03,0.0001441809156094
2020-08-04,0.0001440264572137
2020-08-05,0.000144340402093
2020-08-06,0.0001441953232462
2020-08-07,0.0001443177133434
2020-08-10,0.0001441809458533
2020-08-11,0.0001440821917808
2020-08-12,0.0001437782340862
2020-08-13,0.0001438106962111
2020-08-14,0.0001439584472389
2020-08-18,0.000143651226158
2020-08-19,0.0001435764833968
2020-08-20,0.0001435468516251
2020-08-21,0.0001435852133731
2020-08-24,0.0001437271124372
2020-08-25,0.0001435171385991
2020-08-26,0.0001431221229352
2020-08-27,0.0001431971869083
2020-08-28,0.0001433108108108
2020-08-31,0.0001435292531679
2020-09-01,0.0001432861952861
2020-09-02,0.0001431781485468
2020-09-03,0.0001427937617639
2020-09-04,0.0001429473401397
2020-09-07,0.0001431614199598
2020-09-08,0.0001430866015259
2020-09-09,0.0001430119031697
2020-09-10,0.0001431186531266
2020-09-11,0.0001434254438659
2020-09-14,0.0001433839190628
2020-09-15,0.0001429711397792
2020-09-16,0.0001430697674418
2020-09-17,0.0001431226765799
2020-09-18,0.0001431546829397
2020-09-21,0.000143034792962
2020-09-22,0.0001430667547918
2020-09-23,0.0001428684627575
2020-09-24,0.0001428345209817
2020-09-25,0.0001431377719182
2020-09-28,0.0001431501446226
2020-09-29,0.0001428928008407
2020-09-30,0.000143055920189
2020-10-01,0.0001429639344262
2020-10-02,0.0001429239766081
2020-10-05,0.0001427476951045
2020-10-06,0.0001427348209652
2020-10-07,0.0001428219426792
2020-10-08,0.000142614446894
2020-10-09,0.0001426960466623
2020-10-13,0.000142541650523
2020-10-14,0.000142243159525
2020-10-15,0.0001423389699238
2020-10-16,0.0001421955624355
2020-10-19,0.0001422144882701
2020-10-20,0.0001421858908341
2020-10-21,0.0001420450160771
2020-10-22,0.0001420466188524
2020-10-23,0.0001420453091002
2020-10-26,0.0001420138001533
2020-10-27,0.0001425670498084
2020-10-28,0.0001423572979185
2020-10-29,0.0001420945083014
2020-10-30,0.0001421348314606
2020-11-02,0.0001423433727284
2020-11-03,0.0001423793234511
2020-11-04,0.0001422877388333
2020-11-05,0.0001422503160556
2020-11-09,0.0001423188405797
2020-11-10,0.0001423769356666
2020-11-11,0.0001423072084538
2020-11-12,0.000142156862745
2020-11-13,0.0001421442006269
2020-11-16,0.0001422408403151
2020-11-17,0.0001419540229885
2020-11-18,0.0001419713038053
2020-11-19,0.000142202291978
2020-11-20,0.0001423771001866
2020-11-24,0.0001418587360594
2020-11-25,0.0001416883277633
2020-11-26,0.0001417480529113
2020-11-27,0.000141889724929
2020-11-30,0.0001422949206739
2020-12-01,0.0001425518850546
2020-12-02,0.0001423242115597
2020-12-03,0.0001422878862187
2020-12-04,0.0001422780159216
2020-12-09,0.0001421014139444
2020-12-10,0.0001420796298551
2020-12-11,0.0001423062887726
2020-12-14,0.0001426682838083
2020-12-15,0.0001430873621713
2020-12-16,0.00014322198015
2020-12-17,0.0001432595816708
2020-12-18,0.0001443384838242
2020-12-21,0.0001460493084786
2020-12-22,0.0001469549549549
2020-12-23,0.000145381477927
2020-12-28,0.0001478665077473
2020-12-29,0.0001463937157819
2020-12-30,0.0001449197860962
2020-12-31,0.0001446821152703
2021-01-04,0.0001446044864226
2021-01-05,0.0001452658884565
2021-01-06,0.0001463667412554
2021-01-07,0.0001457176470588
2021-01-08,0.0001451245300751
2021-01-11,0.000144746398032
2021-01-12,0.0001448227448227
2021-01-13,0.0001454587960257
2021-01-14,0.000145551144325
2021-01-15,0.0001459062281315
2021-01-18,0.0001454577137546
2021-01-19,0.000144774388122
2021-01-20,0.0001447133757961
2021-01-21,0.0001443248871919
2021-01-22,0.0001441261406953
2021-01-25,0.0001440506329113
2021-01-26,0.0001438060216042
2021-01-27,0.0001429801400528
2021-01-28,0.0001436009174311
2021-01-29,0.0001438795373869
2021-02-01,0.0001446461187214
2021-02-02,0.0001449372862029
2021-02-03,0.0001455239179954
2021-02-04,0.0001455010806506
2021-02-05,0.0001456931818181
2021-02-08,0.0001469434047862
2021-02-09,0.0001469975073646
2021-02-10,0.000147419646899
2021-02-11,0.0001483323911814
2021-02-12,0.0001490286875988
2021-02-17,0.0001511693276366
2021-02-18,0.0001504042218728
2021-02-19,0.000150886246354
2021-02-22,0.0001511126020351
2021-02-23,0.0001513570870099
2021-02-24,0.0001513046387154
2021-02-25,0.0001509526462395
2021-02-26,0.0001510354041416
2021-03-01,0.0001513375513375
2021-03-02,0.0001503826955074
2021-03-03,0.000149717388895
2021-03-04,0.00014993908517
2021-03-05,0.0001502047139537
2021-03-08,0.0001506459092414
2021-03-09,0.0001510147804985
2021-03-10,0.0001516093474426
2021-03-11,0.0001513218770654
2021-03-12,0.0001509851403412
2021-03-15,0.0001510981770261
2021-03-16,0.0001515307802041
2021-03-17,0.0001520504385964
2021-03-18,0.0001526067907995
2021-03-19,0.0001529553415061
2021-03-22,0.0001525062793491
2021-03-23,0.0001531427324312
2021-03-25,0.0001547346627438
2021-03-26,0.0001550522648083
2021-03-29,0.0001580676748993
2021-03-30,0.000162472814267
2021-03-31,0.0001584456521739
2021-04-05,0.0001563963573287
2021-04-06,0.0001568270481144
2021-04-07,0.0001591898624499
2021-04-08,0.0001598722667243
2021-04-09,0.0001599956728688
2021-04-12,0.0001600237632317
2021-04-13,0.0001592312675448
2021-04-14,0.0001561238804359
2021-04-15,0.0001555435720448
2021-04-16,0.0001559637970046
2021-04-19,0.0001559298321136
2021-04-20,0.000155394213187
2021-04-21,0.0001549930130065
2021-04-22,0.0001545181046524
2021-04-23,0.0001539948453608
2021-04-26,0.0001543368714484
2021-04-27,0.0001541733633344
2021-04-28,0.0001532748287671
2021-04-29,0.0001523422459893
2021-04-30,0.0001518490808037
2021-05-03,0.0001512971068645
2021-05-04,0.0001500266780493
2021-05-05,0.0001486506666666
2021-05-06,0.000147393112272
2021-05-07,0.0001474800213106
2021-05-10,0.0001477376769935
2021-05-11,0.0001493986162852
2021-05-12,0.0001514045541604
2021-05-13,0.0001493245399425
2021-05-14,0.0001496809868141
2021-05-17,0.000149144799745
2021-05-18,0.0001489804587935
2021-05-19,0.0001489596602972
2021-05-20,0.0001488539898132
2021-05-21,0.0001482231887132
2021-05-26,0.0001483911939034
2021-05-27,0.0001474135195176
2021-05-28,0.0001473984771573
2021-05-31,0.0001476406629367
2021-06-01,0.0001477990077061
2021-06-02,0.0001477893848264
2021-06-03,0.0001478325071195
2021-06-04,0.0001480497575374
2021-06-07,0.0001488313329121
2021-06-08,0.0001494790022102
2021-06-09,0.0001494687006838
2021-06-10,0.0001489012722111
2021-06-11,0.0001487122884473
2021-06-14,0.0001484409448818
2021-06-15,0.0001484679958027
2021-06-16,0.0001484314342671
2021-06-17,0.0001484009646639
2021-06-18,0.0001480968858131
2021-06-22,0.0001474709393653
2021-06-23,0.0001473254475034
2021-06-24,0.0001474306645735
2021-06-25,0.0001478138075313
2021-06-28,0.0001483227087469
2021-06-29,0.0001481767840351
2021-06-30,0.0001481090681153
2021-07-01,0.0001479010025062
2021-07-02,0.0001476250130493
2021-07-05,0.0001472465581977
2021-07-06,0.0001473777499739
2021-07-07,0.0001472795497185
2021-07-08,0.0001470882383581
2021-07-12,0.0001465709230929
2021-07-13,0.0001461298377028
2021-07-14,0.0001463498336106
2021-07-15,0.0001462362237471
2021-07-16,0.0001462066098524
2021-07-19,0.0001458623195929
2021-07-20,0.0001455989204899
2021-07-21,0.0001451432129514
2021-07-22,0.0001448501192822
2021-07-23,0.0001447210122381
2021-07-26,0.0001445929148539
2021-07-27,0.0001442994718856
2021-07-28,0.000144405341062
2021-07-29,0.0001445778145695
2021-07-30,0.0001446892129485
2021-08-02,0.0001445913834073
2021-08-03,0.000144551182729
2021-08-04,0.0001441598678095
2021-08-05,0.0001441944473113
2021-08-06,0.0001441589267285
2021-08-09,0.000144412371134
2021-08-10,0.0001446253735957
2021-08-11,0.0001446104699093
2021-08-12,0.0001443597403935
2021-08-13,0.0001444135516424
2021-08-17,0.0001445655526992
2021-08-18,0.0001443290488431
2021-08-19,0.0001441303453947
2021-08-20,0.0001441064638783
2021-08-23,0.0001441786447638
2021-08-24,0.000144135454079
2021-08-25,0.0001442449733278
2021-08-26,0.0001440889982569
2021-08-27,0.0001441369413694
2021-08-30,0.000144386449698
2021-08-31,0.0001444853693472
2021-09-01,0.000144375127838
2021-09-02,0.0001442195645507
2021-09-03,0.0001442979767014
2021-09-06,0.0001446043899948
2021-09-07,0.0001446882334932
2021-09-08,0.0001444036322824
2021-09-09,0.0001446608873023
2021-09-10,0.0001447446222856
2021-09-13,0.0001447601588756
2021-09-14,0.0001449750534568
2021-09-15,0.0001449669211195
2021-09-16,0.0001448118006103
2021-09-17,0.0001450894672631
2021-09-20,0.0001453686776355
2021-09-21,0.0001455367116888
2021-09-22,0.0001453853183064
2021-09-23,0.0001451796224883
2021-09-24,0.0001452617694805
2021-09-27,0.000145300618473
2021-09-28,0.0001451246705858
2021-09-29,0.0001451175040518
2021-09-30,0.0001447842819526
2021-10-01,0.000144741370584
2021-10-04,0.0001446591138984
2021-10-05,0.0001443624228941
2021-10-06,0.0001445814799838
2021-10-07,0.000144754396604
2021-10-12,0.0001449288525582
2021-10-13,0.0001448849878934
2021-10-14,0.0001448063735377
2021-10-15,0.000144787255495
2021-10-18,0.0001446761357912
2021-10-19,0.0001445775853388
2021-10-20,0.0001445898339204
2021-10-21,0.0001445305424172
2021-10-22,0.0001447228091357
2021-10-25,0.000144772818657
2021-10-26,0.0001446062675773
2021-10-27,0.0001446161565479
2021-10-28,0.0001445882234928
2021-10-29,0.0001448756518251
2021-11-01,0.0001449453962528
2021-11-02,0.0001452032845984
2021-11-03,0.000145250725653
2021-11-04,0.00014518807523
2021-11-05,0.0001451070642385
2021-11-08,0.0001453237410071
2021-11-09,0.0001455399061032
2021-11-10,0.0001455416874687
2021-11-11,0.0001454427473295
2021-11-12,0.0001455497904609
2021-11-15,0.0001456367806921
2021-11-16,0.000145817130322
2021-11-17,0.0001457498754359
2021-11-18,0.000145991435116
2021-11-19,0.0001462671710133
2021-11-23,0.0001464054887143
2021-11-24,0.000146541443053
2021-11-25,0.0001465435041716
2021-11-26,0.0001462003968253
2021-11-29,0.0001460471567267
2021-11-30,0.0001462262282091
2021-12-01,0.0001464554455445
2021-12-02,0.0001467457962413
2021-12-03,0.0001467674970344
2021-12-06,0.0001466429699842
2021-12-07,0.0001462137645434
2021-12-09,0.0001463068741382
2021-12-10,0.0001464992614475
2021-12-13,0.0001469321533923
2021-12-14,0.0001471605423462
2021-12-15,0.0001470241602828
2021-12-16,0.0001471736997055
2021-12-17,0.0001469307707393
2021-12-20,0.0001468912170762
2021-12-21,0.0001466744913928
2021-12-22,0.0001465773518482
2021-12-23,0.0001469208211143
2021-12-27,0.0001470548078798
2021-12-28,0.0001466380822451
2021-12-29,0.0001460070120763
2021-12-30,0.0001453271028037
2021-12-31,0.0001454147196261
2022-01-03,0.0001449126213592
2022-01-04,0.00014425259482
2022-01-05,0.0001437948419623
2022-01-06,0.0001435780705153
2022-01-07,0.000143764523625
2022-01-10,0.0001439860883006
2022-01-11,0.0001439648512939
2022-01-12,0.0001436824845679
2022-01-13,0.0001435867784523
2022-01-14,0.0001434033127889
2022-01-17,0.0001433621517771
2022-01-18,0.0001434962081213
2022-01-19,0.0001434094397544
2022-01-20,0.0001429489023104
2022-01-21,0.0001424669350201
2022-01-24,0.0001421888453075
2022-01-25,0.0001418849168419
2022-01-26,0.0001415472779369
2022-01-27,0.0001411759091342
2022-01-28,0.000141024418161
2022-01-31,0.0001416111216911
2022-02-01,0.0001419901065449
2022-02-02,0.0001420817490494
2022-02-03,0.0001425790523217
2022-02-04,0.0001431173512949
2022-02-07,0.0001434708554125
2022-02-08,0.0001440653940653
2022-02-09,0.0001436962886013
2022-02-10,0.0001436468257711
2022-02-11,0.0001438530381535
2022-02-14,0.0001438322677698
2022-02-15,0.000143843336151
2022-02-16,0.0001441077125164
2022-02-17,0.000144089247211
2022-02-18,0.0001438846225884
2022-02-21,0.000143899476831
2022-02-22,0.0001438193861367
2022-02-23,0.000144043624161
2022-02-24,0.0001430806481653
2022-02-25,0.0001427733829688
2022-03-02,0.0001433707032335
2022-03-03,0.0001431546792557
2022-03-04,0.000143290483677
2022-03-07,0.0001437200295094
2022-03-08,0.0001435980103168
2022-03-09,0.0001434118513065
2022-03-10,0.0001434678679783
2022-03-11,0.0001436260102865
2022-03-14,0.0001435439560439
2022-03-15,0.00014355104281
2022-03-16,0.0001435426377844
2022-03-17,0.0001435211396219
2022-03-18,0.0001433728350045
2022-03-21,0.0001434845867054
2022-03-22,0.0001436176978286
2022-03-23,0.0001437284443637
2022-03-25,0.0001436310925892
2022-03-28,0.0001434586194434
2022-03-29,0.0001435029778018
2022-03-30,0.0001437280187573
2022-03-31,0.0001440500855778
2022-04-01,0.0001442494600431
2022-04-04,0.000144546024917
2022-04-05,0.0001446105640107
2022-04-06,0.0001449074488062
2022-04-07,0.0001454139501652
2022-04-08,0.0001460948644793
2022-04-11,0.0001465357967667
2022-04-12,0.0001466122738559
2022-04-13,0.0001462689209524
2022-04-18,0.0001457977646748
2022-04-19,0.0001459483213218
2022-04-20,0.0001460249210249
2022-04-21,0.0001463055482513
2022-04-22,0.0001462312877527
2022-04-25,0.0001465207534007
2022-04-26,0.0001463996517196
2022-04-27,0.0001460709318497
2022-04-28,0.0001461538461538
2022-04-29,0.0001463706530222
2022-05-02,0.000146375183617
2022-05-03,0.0001463191507724
2022-05-04,0.0001464316497155
2022-05-05,0.0001463756887052
2022-05-06,0.0001462338779019
2022-05-09,0.000145704496788
2022-05-10,0.000145642692209
2022-05-11,0.000145293816194
2022-05-12,0.0001452963752665
2022-05-13,0.0001453035851145
2022-05-16,0.0001456982861021
2022-05-17,0.0001457525196917
2022-05-19,0.0001460790941355
2022-05-20,0.0001461850101282
2022-05-23,0.0001459391289725
2022-05-24,0.0001458987490554
2022-05-26,0.0001458253077631
2022-05-27,0.000145704726056
2022-05-30,0.0001453462211482
2022-05-31,0.0001457154742096
2022-06-01,0.0001456698803191
2022-06-02,0.0001458243400298
2022-06-03,0.0001460473980775
2022-06-06,0.0001460655602344
2022-06-07,0.0001463764531288
2022-06-08,0.0001462741869081
2022-06-09,0.0001457326097681
2022-06-10,0.0001459561540356
2022-06-13,0.0001454129190515
2022-06-14,0.0001455918367346
2022-06-15,0.0001454930725346
2022-06-16,0.0001455580865603
2022-06-21,0.0001454920352551
2022-06-22,0.0001453936213161
2022-06-23,0.0001453182917002
2022-06-24,0.00014551674179
2022-06-27,0.0001455857589607
2022-06-28,0.0001456955233442
2022-06-29,0.0001459293026231
2022-06-30,0.0001460033538289
2022-07-01,0.0001459465922678
2022-07-04,0.0001458912266772
2022-07-05,0.0001458478605388
2022-07-06,0.0001458580583906
2022-07-07,0.0001455594184576
2022-07-08,0.0001456151419558
2022-07-11,0.0001455987436199
2022-07-12,0.0001457245865663
2022-07-13,0.0001457205445157
2022-07-14,0.000145671875
2022-07-15,0.0001456140350877
2022-07-18,0.0001454891009231
2022-07-19,0.0001457178256156
2022-07-20,0.0001456948523728
2022-07-21,0.000145662910943
2022-07-22,0.0001454370279019
2022-07-25,0.0001452684049079
2022-07-26,0.0001452096724823
2022-07-27,0.0001449469100909
2022-07-28,0.0001449816961561
2022-07-29,0.0001453264264493
2022-08-01,0.000145591022822
2022-08-02,0.0001455900151285
2022-08-03,0.0001457634798368
2022-08-04,0.0001457629674306
2022-08-05,0.0001454511249905
2022-08-08,0.000145616530658
2022-08-09,0.0001454986925663
2022-08-10,0.0001451995524058
2022-08-11,0.000145170179489
2022-08-12,0.000145330262278
2022-08-16,0.0001453040715288
2022-08-17,0.0001454364347376
2022-08-18,0.00014529455081
2022-08-19,0.0001452449144451
2022-08-22,0.0001451405152224
2022-08-23,0.0001452208835341
2022-08-24,0.0001456799125045
2022-08-25,0.0001453784570596
2022-08-26,0.0001454030501089
2022-08-29,0.0001452935222672
2022-08-30,0.000145
2022-08-31,0.0001449650400057
2022-09-01,0.0001446666187153
2022-09-05,0.0001447177074422
2022-09-06,0.0001448776323278
2022-09-07,0.0001448224431818
2022-09-08,0.0001446121147715
2022-09-09,0.0001445607582402
2022-09-12,0.0001441734607815
2022-09-13,0.0001439753121054
2022-09-14,0.0001437779955207
2022-09-15,0.0001432053072625
2022-09-16,0.0001432343924191
2022-09-19,0.0001431668629216
2022-09-20,0.000143003318584
2022-09-21,0.0001428739043412
2022-09-22,0.0001427046018186
2022-09-23,0.0001427392739273
2022-09-26,0.0001425953780938
2022-09-27,0.0001421709763253
2022-09-28,0.0001418493803622
2022-09-29,0.0001413068606785
2022-09-30,0.0001413453706217
2022-10-03,0.0001411522633744
2022-10-04,0.0001413755972811
2022-10-05,0.0001412950026867
2022-10-06,0.0001409852546916
2022-10-11,0.0001404406397239
2022-10-12,0.0001401681673728
2022-10-13,0.0001398215465961
2022-10-14,0.0001397784225797
2022-10-17,0.0001395409836065
2022-10-18,0.0001391113728569
2022-10-19,0.0001386277581929
2022-10-20,0.0001382190085336
2022-10-21,0.0001380258794459
2022-10-24,0.0001381801731937
2022-10-25,0.0001379675006448
2022-10-26,0.0001377308707124
2022-10-27,0.0001372663626437
2022-10-28,0.0001375400589667
2022-10-31,0.0001377732458096
2022-11-01,0.0001376017293997
2022-11-02,0.0001377411167512
2022-11-03,0.0001380762411347
2022-11-04,0.0001383623957543
2022-11-07,0.0001392796636757
2022-11-08,0.0001400037568092
2022-11-09,0.0001401324834395
2022-11-10,0.0001415736641935
2022-11-11,0.0001419601742377
2022-11-14,0.0001411361107677
2022-11-15,0.0001401431038736
2022-11-16,0.0001397611866806
2022-11-17,0.0001394643076545
2022-11-18,0.0001388895698002
2022-11-22,0.0001391040058355
2022-11-23,0.0001387951953409
2022-11-24,0.0001382180255432
2022-11-25,0.0001382812971797
2022-11-28,0.0001387935174069
2022-11-29,0.0001382846190704
2022-11-30,0.0001385999521759
2022-12-01,0.0001386835201526
2022-12-02,0.0001388303884823
2022-12-05,0.0001390340506029
2022-12-06,0.0001396660569945
2022-12-07,0.0001408475573866
2022-12-12,0.0001385481706249
2022-12-13,0.0001390896921017
2022-12-14,0.0001388549840162
2022-12-15,0.0001383664945762
2022-12-16,0.0001383729009843
2022-12-19,0.0001385829493087
2022-12-20,0.0001384809981026
2022-12-21,0.0001372159742942
2022-12-22,0.0001368991004411
2022-12-23,0.0001367364447494
2022-12-26,0.0001366243669265
2022-12-27,0.0001363476285146
2022-12-28,0.0001359467120181
2022-12-29,0.0001360448014481
2022-12-30,0.0001362497177692
2023-01-02,0.0001369071007577
2023-01-03,0.0001366001345593
2023-01-04,0.0001365162879211
2023-01-05,0.0001364870906449
2023-01-06,0.0001363570432357
2023-01-09,0.0001360208784496
2023-01-10,0.0001354196695864
2023-01-11,0.0001352355122599
2023-01-12,0.0001350555340664
2023-01-13,0.0001350582004744
2023-01-16,0.0001349341383095
2023-01-17,0.0001348183462107
2023-01-18,0.0001346808161479
2023-01-19,0.0001344219321719
2023-01-20,0.0001343581357318
2023-01-23,0.0001349026414275
2023-01-24,0.0001351453787427
2023-01-25,0.0001354645192671
2023-01-26,0.0001353820418735
2023-01-27,0.0001352944345671
2023-01-30,0.0001358168953687
2023-01-31,0.0001366096256684
2023-02-01,0.0001367024400662
2023-02-02,0.0001366476515434
2023-02-03,0.0001367620465907
2023-02-06,0.0001369626143514
2023-02-07,0.000137315322921
2023-02-08,0.0001373031340531
2023-02-09,0.0001373902528783
2023-02-10,0.0001373366227494
2023-02-13,0.0001373180276545
2023-02-14,0.0001373509036929
2023-02-15,0.0001372180060297
2023-02-16,0.0001369392729347
2023-02-17,0.0001363993995548
2023-02-22,0.0001365632213388
2023-02-23,0.0001368900721929
2023-02-24,0.0001371422730989
2023-02-27,0.0001371424216249
2023-02-28,0.0001382957139234
2023-03-01,0.0001386698385382
2023-03-02,0.0001387527164299
2023-03-03,0.0001390558805729
2023-03-06,0.0001390689274606
2023-03-07,0.0001390825320512
2023-03-08,0.000138784696174
2023-03-09,0.0001387502495508
2023-03-10,0.0001388581676879
2023-03-13,0.0001389131080947
2023-03-14,0.0001390607215321
2023-03-15,0.0001387983807266
2023-03-16,0.0001386419631418
2023-03-17,0.0001389839677387
2023-03-20,0.0001392167408204
2023-03-21,0.0001391474002536
2023-03-22,0.0001393757912162
2023-03-23,0.000139454757508
2023-03-27,0.0001393983222447
2023-03-28,0.000139376443418
2023-03-29,0.0001393326932309
2023-03-30,0.0001396903015484
2023-03-31,0.0001392421415243
2023-04-03,0.0001392213718686
2023-04-04,0.0001393443400702
2023-04-05,0.00013937600606
2023-04-10,0.0001394348376212
2023-04-11,0.0001395490269461
2023-04-12,0.0001396797983569
2023-04-13,0.0001398034283584
2023-04-14,0.0001399860529986
2023-04-17,0.000140211664664
2023-04-18,0.0001402369318705
2023-04-19,0.0001402059959536
2023-04-20,0.0001402587274645
2023-04-21,0.000139683338672
2023-04-24,0.0001391262885427
2023-04-25,0.0001386471680173
2023-04-26,0.0001377487927065
2023-04-27,0.0001378018018018
2023-04-28,0.0001381264594934
2023-05-02,0.0001386957489427
2023-05-03,0.0001393206039076
2023-05-04,0.0001394195835179
2023-05-05,0.0001396552486187
2023-05-08,0.0001397188666813
2023-05-09,0.000139438719579
2023-05-10,0.0001391291028446
2023-05-11,0.0001385021834061
2023-05-12,0.0001386038394415
2023-05-15,0.0001385782401387
2023-05-16,0.0001388576373864
2023-05-17,0.0001387653788042
2023-05-18,0.0001383498492029
2023-05-19,0.0001381396348012
2023-05-22,0.0001382163430765
2023-05-23,0.0001382719727601
2023-05-24,0.0001381081654294
2023-05-29,0.000138572927597
2023-05-30,0.0001376428720954
2023-05-31,0.0001374572025052
2023-06-01,0.0001378397502601
2023-06-02,0.0001383392152792
2023-06-05,0.0001380989690721
2023-06-06,0.0001380390544707
2023-06-07,0.0001381519507186
2023-06-08,0.000138024135815
2023-06-09,0.0001379506021637
2023-06-12,0.0001379497568881
2023-06-13,0.0001379967624443
2023-06-14,0.0001380524193548
2023-06-15,0.0001380752969599
2023-06-16,0.0001379835638404
2023-06-21,0.0001375382171927
2023-06-22,0.0001373594615993
2023-06-23,0.0001375375494071
2023-06-26,0.0001375805184603
2023-06-27,0.0001373202742409
2023-06-28,0.0001373851866327
2023-06-29,0.0001374590163934
