,SEK
2023-08-07,0.0945152789548022
2023-08-08,0.0934230190007037
2023-08-09,0.0935856391372961
2023-08-10,0.0935103808525506
2023-08-11,0.0922322046285018
2023-08-14,0.092636336619517
2023-08-15,0.0921913885714285
2023-08-16,0.0915960622946135
2023-08-17,0.0914369309901414
2023-08-18,0.0913016888126875
2023-08-22,0.0914035005000714
2023-08-23,0.0916178796970996
2023-08-24,0.0910017485714285
2023-08-25,0.0904895487003713
2023-08-28,0.090885955136448
2023-08-29,0.0918298942857142
2023-08-30,0.0922577314285714
2023-08-31,0.0914386028571428
2023-09-01,0.0905305084261639
2023-09-04,0.0908133228571428
2023-09-05,0.0900641257142857
2023-09-06,0.0899280571428571
2023-09-07,0.0897424403486212
2023-09-08,0.0900138619802829
2023-09-11,0.0903097613944849
2023-09-12,0.0899984712101728
2023-09-13,0.0899936094843593
2023-09-14,0.0892928885714285
2023-09-15,0.0895255142857142
2023-09-18,0.0896354514285714
2023-09-19,0.0896917302471781
2023-09-20,0.0902087432162239
2023-09-21,0.0896234028571428
2023-09-22,0.089922396800457
2023-09-25,0.0905173975146407
2023-09-26,0.0906914314285714
2023-09-27,0.0903554571428571
2023-09-28,0.091332541065562
2023-09-29,0.0915407229604229
2023-10-02,0.0904854535066419
2023-10-03,0.0900114326524782
2023-10-04,0.0903309714285714
2023-10-05,0.0907795228571428
2023-10-06,0.0913751042559268
2023-10-09,0.0911734932876321
2023-10-10,0.0918838960297057
2023-10-11,0.0915340188517566
2023-10-12,0.0909553964852121
2023-10-17,0.0914737332190802
2023-10-18,0.0908578806055412
2023-10-19,0.0913584083440491
2023-10-20,0.0911593656236605
2023-10-23,0.0911926160880125
2023-10-24,0.0899636548078297
2023-10-25,0.0897577435018566
2023-10-26,0.0895191027289612
2023-10-27,0.0896442920417202
2023-10-30,0.0897078211173024
2023-10-31,0.0895415485714285
2023-11-01,0.0892522446063723
2023-11-02,0.0899927992002285
2023-11-03,0.0918290516995144
2023-11-07,0.0913367114285714
2023-11-08,0.0918265209315616
2023-11-09,0.0921115645092156
2023-11-10,0.0916313130447206
2023-11-13,0.0922347563937705
2023-11-14,0.0943681119680091
2023-11-15,0.0950317410398073
2023-11-16,0.0944331645211486
2023-11-17,0.0948874643311202
2023-11-21,0.0956370389099592
2023-11-22,0.0952281189507644
2023-11-23,0.0953425185600224
2023-11-24,0.0956864541387024
2023-11-27,0.095719426183844
2023-11-28,0.0966912267037552
2023-11-29,0.0965838305555555
2023-11-30,0.0955146324549237
2023-12-01,0.0964199279977845
2023-12-04,0.0957148461856807
2023-12-05,0.0954253098320022
2023-12-06,0.0956480148474017
2023-12-07,0.0962473168831168
2023-12-11,0.0951411422325454
2023-12-12,0.0955630099604311
2023-12-13,0.0956406975435964
2023-12-14,0.0980315265459088
2023-12-15,0.0975362351766321
2023-12-18,0.0978990854722153
2023-12-19,0.0983197161177862
2023-12-20,0.0985814134627348
2023-12-21,0.0989266463566277
2023-12-22,0.0998332786579683
2023-12-26,0.0996770465390097
2023-12-27,0.1006420968540996
2023-12-28,0.1001773141902345
2023-12-29,0.0995599455748654
2024-01-02,0.0979825397804366
2024-01-03,0.0971741745777339
2024-01-04,0.0978464001478378
2024-01-05,0.0975467003201182
2024-01-08,0.0976839149668223
2024-01-09,0.0975067522102161
2024-01-10,0.0977507546938274
2024-01-11,0.0971175508952661
2024-01-12,0.0972044019607843
2024-01-15,0.0968072957436399
2024-01-16,0.0957487556533431
2024-01-17,0.0955201075006108
2024-01-18,0.0951800805664062
2024-01-19,0.0955146334024643
2024-01-22,0.0957992050158266
2024-01-23,0.0951583440807884
2024-01-24,0.0960688618677042
2024-01-25,0.0956763839611178
2024-01-26,0.09581756284153
2024-01-29,0.0954307743577314
2024-01-30,0.0960043005934358
2024-01-31,0.0965773003388189
2024-02-01,0.0962538021526182
2024-02-02,0.0952172380031427
2024-02-05,0.0943013679131483
2024-02-06,0.0950344496684749
2024-02-07,0.0954043712358467
2024-02-08,0.0954298639537683
2024-02-09,0.0956288066883195
2024-02-14,0.0950507099172562
2024-02-15,0.0955484002396644
2024-02-16,0.0958607329341317
2024-02-19,0.0960522528982908
2024-02-20,0.096508328953655
2024-02-21,0.0962945840792457
2024-02-22,0.0967436096862698
2024-02-23,0.0969123721540112
2024-02-26,0.0971581251487033
2024-02-27,0.0970543990013078
2024-02-28,0.0967604597837709
2024-02-29,0.0963122061268107
2024-03-01,0.096904859347181
2024-03-04,0.0965717049763033
2024-03-05,0.0963548946745562
2024-03-06,0.097146798344175
2024-03-07,0.0976667411347517
2024-03-08,0.0978435286473715
2024-03-11,0.0975676391509434
2024-03-12,0.0976390866234531
2024-03-13,0.0979105885815185
2024-03-14,0.0967061870588235
2024-03-15,0.096317771898883
2024-03-18,0.095711182404692
2024-03-19,0.0958680855803048
2024-03-20,0.0956901172332942
2024-03-21,0.0955310573770491
2024-03-22,0.0945939555295494
2024-03-25,0.0945894813084112
2024-03-26,0.0944420828955049
2024-03-27,0.0940972773892773
2024-04-03,0.0940026318234611
2024-04-04,0.0944295983749274
2024-04-05,0.0939655339130434
2024-04-08,0.09466559375
2024-04-09,0.0946234933487565
2024-04-10,0.093372425433526
2024-04-11,0.0932096753321779
2024-04-12,0.0917970178880553
2024-04-15,0.0918130322580645
2024-04-16,0.0912134116292458
2024-04-17,0.0913166958021851
2024-04-18,0.0912550298850574
2024-04-19,0.0914762432587492
2024-04-22,0.0918298944954128
2024-04-23,0.0925095048710601
2024-04-24,0.0918653253150057
2024-04-25,0.0917919622425629
2024-04-26,0.0913851245714285
2024-04-29,0.0915348568168853
2024-04-30,0.0909363719338277
2024-05-02,0.091966708428246
2024-05-03,0.0925120728514513
2024-05-06,0.0925506022727272
2024-05-07,0.0919903963657013
2024-05-08,0.0916775155984118
2024-05-09,0.0920547539682539
2024-05-10,0.0922722028328611
2024-05-13,0.0922373076923076
2024-05-14,0.092370220338983
2024-05-15,0.0938482473178994
2024-05-16,0.0934658058690744
2024-05-17,0.0933715532994923
2024-05-20,0.093537494653911
2024-05-21,0.0935173757030371
2024-05-22,0.0931810129286115
2024-05-23,0.0930128730337078
2024-05-24,0.093850008983717
2024-05-27,0.0942231773922775
2024-05-28,0.0946763491885842
2024-05-29,0.0937637716843872
2024-05-30,0.0944099843400447
2024-05-31,0.0950091680625349
2024-06-03,0.0959122207357859
2024-06-04,0.0958377658862876
2024-06-05,0.0960651708402893
2024-06-06,0.0961778908685968
2024-06-07,0.0948424671857619
2024-06-10,0.0953989101995565
2024-06-11,0.0953543370288248
2024-06-12,0.0968194797559622
2024-06-13,0.0954717738359201
2024-06-14,0.0949559402324294
2024-06-18,0.095724008839779
2024-06-19,0.0957432550964187
2024-06-24,0.0953961805173362
2024-06-25,0.0951818921892189
2024-06-26,0.0946575290889132
2024-06-27,0.0941132177729018
2024-06-28,0.0943992905701754
2024-07-01,0.0940477199124726
2024-07-02,0.0943511940951339
2024-07-03,0.0952698513661202
2024-07-04,0.0951818930131004
2024-07-05,0.0953552461873638
2024-07-08,0.0946799346761023
2024-07-10,0.0947831364872213
2024-07-11,0.0951728336956521
2024-07-12,0.0949902159522517
2024-07-15,0.0943262741061755
2024-07-16,0.0942560368164591
2024-07-17,0.094714908008658
2024-07-18,0.0944661717990275
2024-07-19,0.0936057886792452
2024-07-22,0.093247917970858
2024-07-23,0.0929471693635382
2024-07-24,0.0928263771551724
2024-07-25,0.0925411806451613
2024-07-26,0.0924513472893183
2024-07-29,0.0923199066523605
2024-07-30,0.0927721233243967
2024-07-31,0.0931480311158798
2024-08-01,0.0932374855305466
2024-08-02,0.0945456609625668
2024-08-05,0.0946790379476215
2024-08-06,0.0950172931126535
2024-08-07,0.0954508136679124
2024-08-08,0.0949658601921024
2024-08-09,0.0950597454739084
2024-08-12,0.0949757807344332
2024-08-13,0.0954635715045188
2024-08-14,0.0955429224229543
2024-08-15,0.0948838619224641
2024-08-16,0.0955584438559322
2024-08-19,0.0969396165254237
2024-08-20,0.0979105876124933
2024-08-21,0.0981845671957672
2024-08-22,0.0974943942917547
2024-08-23,0.0982559567738534
2024-08-26,0.0979882998421883
2024-08-27,0.098522167368421
2024-08-28,0.097877046866772
2024-08-29,0.0978205583596214
2024-08-30,0.0972696413214472
2024-09-02,0.0975343315844701
2024-09-03,0.0968569910854745
2024-09-04,0.0971109491880565
2024-09-05,0.0975590717653221
2024-09-06,0.0971439676409185
2024-09-09,0.0964785331246739
2024-09-10,0.0962945845511482
2024-09-11,0.0964115618153364
2024-09-12,0.0970195596043727
2024-09-13,0.0978703409563409
2024-09-16,0.0980930706860706
2024-09-17,0.0981190571725571
2024-09-18,0.0985309039958484
2024-09-19,0.0984445760249091
2024-09-20,0.0982598187467633
2024-09-23,0.0981113561076604
2024-09-24,0.0988650294878427
2024-09-25,0.0982067450980392
2024-09-26,0.0989178389261745
2024-09-27,0.0989765824742268
2024-09-30,0.0986027985574446
2024-10-01,0.0972866745623069
2024-10-02,0.0974753875450334
2024-10-03,0.0970468643371017
2024-10-04,0.0963418984094407
2024-10-07,0.0965661086622245
2024-10-08,0.0965884941055868
2024-10-09,0.0961973196721311
2024-10-10,0.0960771695607763
2024-10-14,0.095891987755102
2024-10-15,0.0959849495155532
2024-10-16,0.0951492895005096
2024-10-17,0.0949198879266429
2024-10-18,0.0949361076688674
2024-10-21,0.0947220853658536
2024-10-22,0.0948892646013204
2024-10-23,0.0942089741248097
2024-10-24,0.0946512576064908
2024-10-25,0.0942196255060728
2024-10-28,0.0939531734951947
2024-10-29,0.093827114256825
2024-10-30,0.0937883949494949
2024-10-31,0.0935987792338709
2024-11-01,0.0930474914400805
2024-11-04,0.0933994602215508
2024-11-05,0.0933959708396179
2024-11-07,0.0935156261306532
2024-11-08,0.0922271003009027
2024-11-11,0.0921557064128256
2024-11-12,0.0915264787180771
2024-11-13,0.0910348848848848
2024-11-14,0.0912850195097548
2024-11-15,0.0911626892768079
2024-11-19,0.0914645304087736
2024-11-20,0.090627322371699
2024-11-21,0.0904625353233831
2024-11-22,0.0905944806355511
2024-11-25,0.0909553952333664
2024-11-26,0.0908421984126984
2024-11-27,0.091723764997521
2024-11-28,0.0915373696729435
2024-11-29,0.0917894354918438
2024-12-02,0.0908810004938271
2024-12-03,0.0910423437037037
2024-12-04,0.0916791964461994
2024-12-05,0.0919455678342377
2024-12-06,0.0913200315115706
2024-12-09,0.0916825587801278
2024-12-10,0.0909752546705998
2024-12-11,0.091027427027027
2024-12-12,0.0910456594700687
2024-12-13,0.0910481460068593
2024-12-16,0.0918518249388753
2024-12-17,0.0914151982378854
2024-12-18,0.0912317193154034
2024-12-19,0.09062403714565
2024-12-20,0.0908512760975609
2024-12-23,0.0904559883325231
2024-12-26,0.0904191830985915
2024-12-27,0.0907811720794958
2024-12-30,0.0907045930232558
2024-12-31,0.0902958992248062
2025-01-02,0.0897118460048426
2025-01-03,0.0899571801062288
2025-01-06,0.0904879111540318
2025-01-07,0.0901705125482625
2025-01-08,0.0895784438012542
2025-01-09,0.0896442910843373
2025-01-10,0.0892092496392496
2025-01-13,0.0886737076923077
2025-01-14,0.0893247934678194
2025-01-15,0.089612961612284
2025-01-16,0.0896659942418426
2025-01-17,0.0894710469348659
2025-01-20,0.0904862732919254
2025-01-21,0.0909380257879656
2025-01-22,0.0908958692748091
2025-01-23,0.0910199694802098
2025-01-24,0.0916254356530028
2025-01-27,0.0913442217991432
2025-01-28,0.0909041322549952
2025-01-29,0.0909520865430337
2025-01-30,0.0907531606463878
2025-01-31,0.0906199307071665
2025-02-03,0.089670014702395
2025-02-04,0.0911028911548494
2025-02-05,0.0918872726410621
2025-02-06,0.0917187172315714
2025-02-07,0.0912983537769358
2025-02-10,0.0916237557974443
2025-02-11,0.0920005518220539
2025-02-12,0.0923122365744026
2025-02-13,0.0926955878043016
2025-02-14,0.0936224398771556
2025-02-17,0.0934797847533632
2025-02-18,0.0932513966005665
2025-02-19,0.0930509549209346
2025-02-20,0.093914350554376
2025-02-21,0.0940052830544426
2025-02-24,0.0938702714420358
2025-02-25,0.094329833254828
2025-02-26,0.0939946795384977
2025-02-27,0.0931428251353259
2025-02-28,0.093161047194177
2025-03-05,0.0978186441155743
2025-03-06,0.0983380864255519
2025-03-07,0.0990883872480074
2025-03-10,0.0986747973733583
2025-03-11,0.099836268166901
2025-03-12,0.0993196606515116
2025-03-13,0.0979575848172446
2025-03-14,0.0986358661675245
2025-03-17,0.0990893682732803
2025-03-18,0.0997625650140318
2025-03-19,0.0988591652255199
2025-03-20,0.0986134941561477
2025-03-21,0.0988689388707419
2025-03-25,0.0998173342663867
2025-03-26,0.0995163508280849
2025-03-27,0.099996
2025-03-28,0.1000700493712156
2025-03-31,0.0995203119180633
2025-04-01,0.0998611928355431
2025-04-03,0.1022014186046511
2025-04-04,0.0996482416356877
2025-04-07,0.0991080278810409
2025-04-08,0.0995787818815331
2025-04-09,0.1001983931306567
2025-04-10,0.1015537725162488
2025-04-11,0.1016993970315398
2025-04-14,0.1021982854757929
2025-04-15,0.1008044191666666
2025-04-16,0.1022191779735682
2025-04-21,0.1047866544789762
2025-04-22,0.1048229012681159
2025-04-23,0.1030885327586206
2025-04-24,0.1040636873935264
2025-04-25,0.1033719948696023
2025-04-28,0.1041026867572156
2025-04-29,0.1039317373390558
2025-04-30,0.1034190333333333
2025-05-05,0.1032940475
2025-05-06,0.1044964840871021
2025-05-07,0.1039015017793594
2025-05-08,0.1028721912028725
2025-05-09,0.1030555985915493
2025-05-12,0.1017087058303886
2025-05-13,0.1027844300310972
2025-05-14,0.1026219920494699
2025-05-15,0.1026715131810193
2025-05-16,0.1021429597197898
2025-05-19,0.1031172340052585
2025-05-20,0.1036151317286652
2025-05-21,0.1046605331588132
2025-05-22,0.1037430488771466
2025-05-23,0.105032087340097
2025-05-26,0.1050596736657917
2025-05-27,0.1039782058823529
2025-05-28,0.1036591689655172
2025-05-29,0.1047745773457311
2025-05-30,0.1043514553872053
2025-06-02,0.1047482371876323
2025-06-03,0.1039673961148648
2025-06-04,0.1045172349219738
2025-06-05,0.1045522031905961
2025-06-06,0.1036763635596794
2025-06-09,0.1042361578059071
2025-06-10,0.1041146091712242
2025-06-11,0.1047306852791878
2025-06-12,0.1058324253164556
2025-06-13,0.1053463257191201
2025-06-17,0.1048009310344827
2025-06-18,0.1040517759299781
2025-06-19,0.1035464664371772
2025-06-23,0.104040950469684
2025-06-24,0.1050144393358876
2025-06-25,0.105225498111624
2025-06-26,0.105447413198823
2025-06-27,0.1053185887300252
2025-06-30,0.1055230780082987
2025-07-01,0.1053219165302782
2025-07-02,0.1049714475183075
2025-07-03,0.104372149471974
2025-07-04,0.1045861008064516
2025-07-07,0.1049846724683544
2025-07-08,0.1049747537848605
2025-07-10,0.1049890812749004
2025-07-11,0.1047262980578676
2025-07-14,0.1039965890625
2025-07-15,0.1027559134920634
2025-07-16,0.102881716891356
2025-07-17,0.1024695156985871
2025-07-18,0.103391232503888
2025-07-21,0.1043329474509803
2025-07-22,0.1050674007162753
2025-07-23,0.1051193102900278
2025-07-24,0.1051093663522012
2025-07-25,0.105027675
2025-07-28,0.1040799335907335
2025-07-29,0.1036065437645236
2025-07-30,0.1028298783269962
2025-07-31,0.1021972409024745
2025-08-01,0.1029537426686216
2025-08-04,0.1034543404411764
2025-08-05,0.1034939559208068
2025-08-06,0.103972801051051
2025-08-07,0.1042339841688654
2025-08-08,0.1045194200603318
2025-08-11,0.1037484311649016
2025-08-12,0.1047570163187855
2025-08-13,0.1047284912414318
2025-08-14,0.1041992292307692
2025-08-18,0.1046025104408352
2025-08-19,0.1043100928433268
2025-08-20,0.1044135611068408
2025-08-21,0.1039317376425855
2025-08-22,0.1054318485995458
2025-08-25,0.1045117731277533
2025-08-26,0.1045336232952451
2025-08-27,0.1049064757317525
2025-08-28,0.1056055423855964
2025-08-29,0.1055921609538003
2025-09-01,0.1064418615160349
2025-09-02,0.1057742145481263
2025-09-03,0.1060265493940506
2025-09-04,0.1054707684403669
2025-09-05,0.1066291335793357
2025-09-08,0.1066973953158268
2025-09-09,0.106545063183904
2025-09-10,0.1069381468212153
2025-09-11,0.1073698680167597
2025-09-12,0.1071765409497591
2025-09-15,0.1078702106339468
2025-09-16,0.1083834608577263
2025-09-17,0.1082087127839945
2025-09-18,0.1068718609698202
2025-09-19,0.1062541172881355
2025-09-22,0.1068455973011363
2025-09-23,0.1071352045288531
2025-09-24,0.1063038160747663
2025-09-25,0.1055977359760658
2025-09-26,0.1062902571644042
2025-09-29,0.1061233154411764
2025-09-30,0.1064214717391304
2025-10-01,0.1066041257905832
2025-10-02,0.1062450859950859
2025-10-03,0.1067235858195858
2025-10-06,0.1066302699300699
2025-10-07,0.1063863742567331
2025-10-08,0.1057753328671328
2025-10-09,0.1047998323943662
2025-10-13,0.1052576182357301
2025-10-14,0.1048492794117647
2025-10-15,0.1054229572463768
2025-10-16,0.1061774008559201
2025-10-17,0.1060096889655172
2025-10-20,0.106159366779661
2025-10-21,0.1062450862126803
2025-10-22,0.106353561450638
2025-10-23,0.1064010892494929
2025-10-24,0.1063897694369973
2025-10-27,0.1065496041811846
2025-10-28,0.1068490224489795
2025-10-29,0.1067737249303621
2025-10-30,0.1059479158553546
2025-10-31,0.105247647750865
2025-11-03,0.1054974730094466
2025-11-04,0.1043732386519945
2025-11-05,0.1045303450413223
2025-11-07,0.1050486374558303
2025-11-10,0.1051768025343189
2025-11-11,0.1058301847133758
2025-11-12,0.1058514695467422
2025-11-13,0.1065870817923186
2025-11-14,0.1057227740555951
2025-11-17,0.1056747332372026
2025-11-18,0.1054985864285714
2025-11-19,0.1046123590472804
2025-11-20,0.1046945017543859
2025-11-25,0.1049846721934369
2025-11-26,0.1052620495356037
2025-11-27,0.1054585337931034
2025-11-28,0.1059097650706166
2025-12-01,0.1058750037891836
2025-12-02,0.1058806089347079
2025-12-03,0.1066780454232622
2025-12-04,0.1062326710526315
2025-12-05,0.1063128571428571
2025-12-09,0.1067691650485437
2025-12-10,0.107482964173913
2025-12-11,0.1082497103064066
2025-12-12,0.1078806842470506
2025-12-15,0.107560421967327
2025-12-16,0.1076623280496209
2025-12-17,0.1075812508614748
2025-12-18,0.1076240902825637
2025-12-19,0.1079470627586207
2025-12-22,0.1083458836088154
2025-12-23,0.1088743480358373
2025-12-26,0.1091119380378657
2025-12-29,0.1087062862045298
2025-12-30,0.1087630378006872
2025-12-31,0.1084610460481099
2026-01-02,0.1084928176271186
2026-01-05,0.1088743482993197
2026-01-06,0.1087523925042589
2026-01-07,0.108894502739726
2026-01-08,0.1083858101092896
2026-01-09,0.1085740962457337
2026-01-12,0.1089704470187393
2026-01-13,0.1084645751544269
2026-01-14,0.1086802952512044
2026-01-15,0.1083153712699514
2026-01-16,0.1083212377622377
2026-01-19,0.1086342502614151
2026-01-20,0.1096611467410247
2026-01-21,0.1098309702901083
2026-01-22,0.1109853277369709
2026-01-23,0.1113114717376134
2026-01-26,0.1119971332173913
2026-01-27,0.113502224610052
2026-01-28,0.1127929795777085
2026-01-29,0.113386398061613
2026-01-30,0.1125809177608845
2026-02-02,0.1115847263955892
2026-02-03,0.1122183319502074
2026-02-04,0.111111110880829
2026-02-05,0.1108782669902912
2026-02-06,0.1110272241620111
2026-02-09,0.1120724435028248
2026-02-10,0.1123923840682788
2026-02-11,0.1125239114285714
2026-02-12,0.1119294394265233
2026-02-13,0.1120498399428367
2026-02-18,0.111080255730659
2026-02-19,0.1101928372930165
2026-02-20,0.110441101744186
2026-02-23,0.1104118358263407
2026-02-24,0.1106206925027164
2026-02-25,0.1108819549678341
2026-02-26,0.1101770546875
2026-02-27,0.1108106907659269
2026-03-02,0.109436729032258
2026-03-03,0.1076182996466431
2026-03-04,0.1091024141378079
2026-03-05,0.1081186275764037
